时间,Tap评分,评价人数,1星,2星,3星,4星,5星,评价人数-评分人数
2023/4/6 6:35,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:36,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:37,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:38,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:39,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:40,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:41,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:42,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:43,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:44,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:45,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:46,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:47,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:48,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:49,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:50,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:51,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:52,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:53,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:54,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:55,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:56,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:57,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:58,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:59,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:00,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:01,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:02,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:03,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:04,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:05,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:06,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:07,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:08,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:09,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:10,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:11,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:12,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:13,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:14,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:15,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:16,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:17,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:18,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:19,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:20,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:21,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:22,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:23,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:24,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:25,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:26,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:27,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:28,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:30,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:31,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:32,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:33,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:34,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:35,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:36,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:37,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:38,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:39,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:40,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:41,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:42,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:43,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:44,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:45,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:46,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:47,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:48,8.5,1138,83,22,97,122,817,-3
2023/4/6 7:49,8.5,1139,83,22,97,122,817,-2
2023/4/6 7:50,8.5,1139,83,22,97,122,817,-2
2023/4/6 7:51,8.5,1139,83,22,97,122,817,-2
2023/4/6 7:52,8.5,1139,83,22,97,122,817,-2
2023/4/6 7:53,8.5,1139,83,22,97,122,817,-2
2023/4/6 7:54,8.5,1139,83,22,97,122,817,-2
2023/4/6 7:55,8.5,1139,83,23,97,122,818,-4
2023/4/6 7:56,8.5,1139,83,23,97,122,818,-4
2023/4/6 7:57,8.5,1139,83,23,97,122,818,-4
2023/4/6 7:58,8.5,1139,83,23,97,122,818,-4
2023/4/6 7:59,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:00,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:01,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:02,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:03,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:04,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:05,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:06,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:07,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:08,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:09,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:10,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:11,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:12,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:13,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:14,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:15,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:16,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:17,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:18,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:19,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:20,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:21,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:22,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:23,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:24,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:25,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:26,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:27,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:28,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:29,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:30,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:31,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:32,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:33,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:34,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:35,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:36,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:37,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:38,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:39,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:40,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:41,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:42,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:43,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:44,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:45,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:46,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:47,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:48,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:49,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:50,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:51,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:52,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:53,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:54,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:55,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:56,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:57,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:58,8.5,1139,83,23,97,122,818,-4
2023/4/6 8:59,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:00,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:01,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:02,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:04,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:05,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:06,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:07,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:08,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:09,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:10,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:11,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:12,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:13,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:14,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:15,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:16,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:17,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:18,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:19,8.5,1139,83,23,97,122,818,-4
2023/4/6 9:20,8.5,1140,83,23,97,122,818,-3
2023/4/6 9:21,8.5,1140,83,23,97,122,818,-3
2023/4/6 9:22,8.5,1140,83,23,97,122,818,-3
2023/4/6 9:23,8.5,1140,83,23,97,122,818,-3
2023/4/6 9:24,8.5,1140,83,23,97,122,818,-3
2023/4/6 9:25,8.5,1140,83,23,97,122,818,-3
2023/4/6 9:26,8.5,1140,83,23,97,122,818,-3
2023/4/6 9:27,8.5,1140,83,23,97,122,818,-3
2023/4/6 9:28,8.5,1140,83,23,97,122,818,-3
2023/4/6 9:29,8.5,1141,83,23,97,122,818,-2
2023/4/6 9:30,8.5,1141,83,23,97,122,818,-2
2023/4/6 9:31,8.5,1141,83,23,97,122,818,-2
2023/4/6 9:32,8.5,1141,83,23,97,122,818,-2
2023/4/6 9:33,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:34,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:35,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:36,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:37,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:38,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:39,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:40,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:41,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:42,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:43,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:44,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:45,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:46,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:47,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:48,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:49,8.5,1141,83,23,97,122,819,-3
2023/4/6 9:50,8.5,1142,83,23,97,122,819,-2
2023/4/6 9:51,8.5,1142,83,23,97,122,819,-2
2023/4/6 9:52,8.5,1142,83,23,97,122,819,-2
2023/4/6 9:53,8.5,1142,83,23,97,122,819,-2
2023/4/6 9:54,8.5,1142,83,23,97,122,819,-2
2023/4/6 9:55,8.5,1143,83,23,97,122,819,-1
2023/4/6 9:56,8.5,1143,83,23,97,122,819,-1
2023/4/6 9:57,8.5,1143,83,23,97,122,819,-1
2023/4/6 9:58,8.5,1143,85,23,97,122,819,-3
2023/4/6 9:59,8.5,1143,85,23,97,122,819,-3
2023/4/6 10:00,8.5,1144,85,23,97,122,819,-2
2023/4/6 10:01,8.5,1144,85,23,97,122,819,-2
2023/4/6 10:02,8.5,1144,85,23,97,122,819,-2
2023/4/6 10:03,8.5,1144,85,23,97,122,819,-2
2023/4/6 10:04,8.5,1144,85,23,97,122,819,-2
2023/4/6 10:05,8.5,1144,85,23,97,122,819,-2
2023/4/6 10:06,8.5,1144,85,23,97,122,819,-2
2023/4/6 10:07,8.5,1144,85,23,97,122,819,-2
2023/4/6 10:08,8.5,1144,85,23,97,122,819,-2
2023/4/6 10:09,8.5,1144,85,23,97,122,819,-2
2023/4/6 10:10,8.5,1144,85,23,97,122,819,-2
2023/4/6 10:11,8.5,1144,85,23,97,122,819,-2
2023/4/6 10:12,8.5,1144,85,23,97,122,819,-2
2023/4/6 10:13,8.5,1144,85,23,97,122,819,-2
2023/4/6 10:14,8.5,1144,85,23,97,122,819,-2
2023/4/6 10:15,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:16,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:17,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:18,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:19,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:20,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:21,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:22,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:23,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:24,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:25,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:26,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:27,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:28,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:29,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:30,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:31,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:32,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:33,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:34,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:35,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:37,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:38,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:39,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:40,8.5,1145,85,23,97,122,819,-1
2023/4/6 10:41,8.5,1146,85,23,97,122,819,0
2023/4/6 10:42,8.5,1147,85,23,97,122,819,1
2023/4/6 10:43,8.5,1147,85,23,97,122,819,1
2023/4/6 10:44,8.5,1147,85,23,97,122,819,1
2023/4/6 10:45,8.5,1147,85,23,97,122,819,1
2023/4/6 10:46,8.5,1147,85,23,97,122,819,1
2023/4/6 10:47,8.5,1148,85,23,97,122,819,2
2023/4/6 10:48,8.5,1148,85,23,97,122,819,2
2023/4/6 10:49,8.5,1148,85,23,97,122,819,2
2023/4/6 10:50,8.5,1147,85,23,97,122,819,1
2023/4/6 10:51,8.5,1147,85,23,97,122,819,1
2023/4/6 10:52,8.5,1148,85,23,97,122,819,2
2023/4/6 10:53,8.5,1148,85,23,97,122,819,2
2023/4/6 10:54,8.5,1148,85,23,97,122,819,2
2023/4/6 10:55,8.5,1149,85,23,97,122,819,3
2023/4/6 10:56,8.5,1149,85,23,97,122,819,3
2023/4/6 10:57,8.5,1149,85,23,97,122,819,3
2023/4/6 10:58,8.5,1149,85,23,97,122,819,3
2023/4/6 10:59,8.5,1149,85,23,97,122,819,3
2023/4/6 11:00,8.5,1149,85,23,97,122,819,3
2023/4/6 11:01,8.5,1150,85,23,97,122,819,4
2023/4/6 11:02,8.5,1150,85,23,97,122,819,4
2023/4/6 11:03,8.5,1150,85,23,97,122,819,4
2023/4/6 11:04,8.5,1150,85,23,97,122,819,4
2023/4/6 11:05,8.5,1151,85,23,97,122,819,5
2023/4/6 11:06,8.5,1151,85,23,97,122,819,5
2023/4/6 11:07,8.5,1151,85,23,97,122,819,5
2023/4/6 11:08,8.5,1151,85,23,97,122,819,5
2023/4/6 11:09,8.5,1151,85,23,97,122,819,5
2023/4/6 11:10,8.5,1151,85,23,97,122,819,5
2023/4/6 11:11,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:12,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:13,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:14,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:15,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:16,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:17,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:18,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:19,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:20,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:21,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:22,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:23,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:24,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:25,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:26,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:27,8.5,1151,87,23,99,122,823,-3
2023/4/6 11:28,8.5,1152,87,23,99,122,823,-2
2023/4/6 11:29,8.5,1152,87,23,99,122,823,-2
2023/4/6 11:30,8.5,1152,87,23,99,122,823,-2
2023/4/6 11:31,8.5,1152,87,23,99,122,823,-2
2023/4/6 11:32,8.5,1152,87,23,99,122,823,-2
2023/4/6 11:33,8.5,1152,87,23,99,122,823,-2
2023/4/6 11:34,8.5,1152,87,23,99,122,823,-2
2023/4/6 11:35,8.5,1152,87,23,99,122,823,-2
2023/4/6 11:36,8.5,1152,87,23,99,122,823,-2
2023/4/6 11:37,8.5,1152,87,23,99,122,823,-2
2023/4/6 11:38,8.5,1152,87,23,99,122,823,-2
2023/4/6 11:39,8.5,1152,87,23,99,122,823,-2
2023/4/6 11:40,8.5,1153,87,23,99,122,823,-1
2023/4/6 11:41,8.5,1154,87,23,99,122,823,0
2023/4/6 11:42,8.5,1154,87,23,99,122,823,0
2023/4/6 11:43,8.5,1154,87,23,99,122,823,0
2023/4/6 11:44,8.5,1154,87,23,99,122,823,0
2023/4/6 11:45,8.5,1154,87,23,99,122,823,0
2023/4/6 11:46,8.5,1154,87,23,99,122,823,0
2023/4/6 11:47,8.5,1154,87,23,99,122,823,0
2023/4/6 11:48,8.5,1154,87,23,99,122,823,0
2023/4/6 11:49,8.5,1154,87,23,99,122,823,0
2023/4/6 11:50,8.5,1154,87,23,99,122,823,0
2023/4/6 11:51,8.5,1154,87,23,99,122,823,0
2023/4/6 11:52,8.5,1154,87,23,99,122,823,0
2023/4/6 11:53,8.5,1154,87,23,99,122,823,0
2023/4/6 11:54,8.5,1154,87,23,99,122,823,0
2023/4/6 11:55,8.5,1154,87,23,99,122,823,0
2023/4/6 11:56,8.5,1154,88,24,99,122,825,-4
2023/4/6 11:57,8.5,1154,88,24,99,122,825,-4
2023/4/6 11:58,8.5,1154,88,24,99,122,825,-4
2023/4/6 11:59,8.5,1154,88,24,99,122,825,-4
2023/4/6 12:00,8.5,1154,88,24,99,122,825,-4
2023/4/6 12:01,8.5,1154,88,24,99,122,825,-4
2023/4/6 12:02,8.5,1154,88,24,99,122,825,-4
2023/4/6 12:03,8.5,1154,88,24,99,122,825,-4
2023/4/6 12:04,8.5,1155,88,24,99,122,825,-3
2023/4/6 12:05,8.5,1155,88,24,99,122,825,-3
2023/4/6 12:06,8.5,1155,88,24,99,122,825,-3
2023/4/6 12:07,8.5,1155,88,24,99,122,825,-3
2023/4/6 12:09,8.5,1157,88,24,99,122,825,-1
2023/4/6 12:10,8.5,1157,88,24,99,122,825,-1
2023/4/6 12:11,8.5,1157,88,24,99,122,825,-1
2023/4/6 12:12,8.5,1157,88,24,99,122,825,-1
2023/4/6 12:13,8.5,1159,88,24,99,122,825,1
2023/4/6 12:14,8.5,1159,88,24,99,122,825,1
2023/4/6 12:15,8.5,1159,88,24,99,122,825,1
2023/4/6 12:16,8.5,1159,88,24,99,122,825,1
2023/4/6 12:17,8.5,1159,88,24,99,122,825,1
2023/4/6 12:18,8.5,1159,88,24,99,122,825,1
2023/4/6 12:19,8.5,1159,88,24,99,122,825,1
2023/4/6 12:20,8.5,1159,88,24,99,122,825,1
2023/4/6 12:21,8.5,1159,91,25,100,122,825,-4
2023/4/6 12:22,8.5,1159,91,25,100,122,825,-4
2023/4/6 12:23,8.5,1159,91,25,100,122,825,-4
2023/4/6 12:24,8.5,1159,91,25,100,122,825,-4
2023/4/6 12:25,8.5,1160,91,25,100,122,825,-3
2023/4/6 12:26,8.5,1160,91,25,100,122,825,-3
2023/4/6 12:27,8.5,1160,91,25,100,122,825,-3
2023/4/6 12:28,8.5,1160,91,25,100,122,825,-3
2023/4/6 12:29,8.5,1160,91,25,100,122,825,-3
2023/4/6 12:30,8.5,1161,91,25,100,122,825,-2
2023/4/6 12:31,8.5,1161,91,25,100,122,825,-2
2023/4/6 12:32,8.5,1161,91,25,100,122,825,-2
2023/4/6 12:33,8.5,1161,91,25,100,122,825,-2
2023/4/6 12:34,8.5,1161,91,25,100,122,825,-2
2023/4/6 12:35,8.5,1161,91,25,100,122,825,-2
2023/4/6 12:36,8.5,1161,91,25,100,122,825,-2
2023/4/6 12:37,8.5,1162,91,25,100,122,825,-1
2023/4/6 12:38,8.5,1163,91,25,100,122,825,0
2023/4/6 12:39,8.5,1163,91,25,100,122,825,0
2023/4/6 12:40,8.5,1163,91,25,100,122,825,0
2023/4/6 12:41,8.5,1163,91,25,100,122,825,0
2023/4/6 12:42,8.5,1163,91,25,100,122,825,0
2023/4/6 12:43,8.5,1163,91,25,100,122,825,0
2023/4/6 12:44,8.5,1163,91,25,100,122,825,0
2023/4/6 12:45,8.5,1163,93,25,100,122,827,-4
2023/4/6 12:46,8.5,1162,93,25,100,122,827,-5
2023/4/6 12:47,8.5,1162,93,25,100,122,827,-5
2023/4/6 12:48,8.5,1162,93,25,100,122,827,-5
2023/4/6 12:49,8.5,1162,93,25,100,122,827,-5
2023/4/6 12:50,8.5,1162,93,25,100,122,827,-5
2023/4/6 12:51,8.5,1162,93,25,100,122,827,-5
2023/4/6 12:52,8.5,1162,93,25,100,122,827,-5
2023/4/6 12:53,8.5,1163,93,25,100,122,827,-4
2023/4/6 12:54,8.5,1163,93,25,100,122,827,-4
2023/4/6 12:55,8.5,1163,93,25,100,122,827,-4
2023/4/6 12:56,8.5,1164,93,25,100,122,827,-3
2023/4/6 12:57,8.5,1164,93,25,100,122,827,-3
2023/4/6 12:58,8.5,1165,93,25,100,122,827,-2
2023/4/6 12:59,8.5,1165,93,25,100,122,827,-2
2023/4/6 13:00,8.5,1165,93,25,100,122,827,-2
2023/4/6 13:01,8.5,1165,93,25,100,122,827,-2
2023/4/6 13:02,8.5,1166,93,25,100,122,827,-1
2023/4/6 13:03,8.5,1168,93,25,100,122,827,1
2023/4/6 13:04,8.5,1168,93,25,100,122,827,1
2023/4/6 13:05,8.5,1168,93,25,100,122,827,1
2023/4/6 13:06,8.5,1168,93,25,100,122,827,1
2023/4/6 13:07,8.5,1167,93,25,100,122,827,0
2023/4/6 13:08,8.5,1167,93,25,100,122,827,0
2023/4/6 13:09,8.5,1167,93,25,100,122,827,0
2023/4/6 13:10,8.5,1167,93,25,100,122,827,0
2023/4/6 13:11,8.5,1167,93,25,100,122,827,0
2023/4/6 13:12,8.4,1167,94,26,100,122,827,-2
2023/4/6 13:13,8.4,1167,94,26,100,122,827,-2
2023/4/6 13:14,8.4,1167,94,26,100,122,827,-2
2023/4/6 13:15,8.4,1167,94,26,100,122,827,-2
2023/4/6 13:16,8.4,1167,94,26,100,122,827,-2
2023/4/6 13:17,8.4,1168,94,26,100,122,827,-1
2023/4/6 13:18,8.4,1168,94,26,100,122,827,-1
2023/4/6 13:19,8.4,1169,94,26,100,122,827,0
2023/4/6 13:20,8.4,1169,94,26,100,122,827,0
2023/4/6 13:21,8.4,1169,94,26,100,122,827,0
2023/4/6 13:22,8.4,1169,94,26,100,122,827,0
2023/4/6 13:23,8.4,1169,94,26,100,122,827,0
2023/4/6 13:24,8.4,1169,94,26,100,122,827,0
2023/4/6 13:25,8.4,1169,94,26,100,122,827,0
2023/4/6 13:26,8.4,1170,94,26,100,122,827,1
2023/4/6 13:27,8.4,1170,94,26,100,122,827,1
2023/4/6 13:28,8.4,1170,94,26,100,122,827,1
2023/4/6 13:29,8.4,1170,94,26,100,122,827,1
2023/4/6 13:30,8.4,1170,94,26,100,122,827,1
2023/4/6 13:31,8.4,1170,94,26,100,122,827,1
2023/4/6 13:32,8.4,1170,94,26,100,122,827,1
2023/4/6 13:33,8.5,1170,96,26,100,122,829,-3
2023/4/6 13:34,8.5,1171,96,26,100,122,829,-2
2023/4/6 13:35,8.5,1171,96,26,100,122,829,-2
2023/4/6 13:36,8.5,1171,96,26,100,122,829,-2
2023/4/6 13:37,8.5,1171,96,26,100,122,829,-2
2023/4/6 13:38,8.5,1171,96,26,100,122,829,-2
2023/4/6 13:39,8.5,1171,96,26,100,122,829,-2
2023/4/6 13:41,8.5,1171,96,26,100,122,829,-2
2023/4/6 13:42,8.5,1171,96,26,100,122,829,-2
2023/4/6 13:43,8.5,1171,96,26,100,122,829,-2
2023/4/6 13:44,8.5,1171,96,26,100,122,829,-2
2023/4/6 13:45,8.5,1171,96,26,100,122,829,-2
2023/4/6 13:46,8.5,1171,96,26,100,122,829,-2
2023/4/6 13:47,8.5,1171,96,26,100,122,829,-2
2023/4/6 13:48,8.5,1171,96,26,100,122,829,-2
2023/4/6 13:49,8.5,1171,96,26,100,122,829,-2
2023/4/6 13:50,8.5,1172,96,26,100,122,829,-1
2023/4/6 13:51,8.5,1172,96,26,100,122,829,-1
2023/4/6 13:52,8.5,1172,96,26,100,122,829,-1
2023/4/6 13:53,8.5,1172,96,26,100,122,829,-1
2023/4/6 13:54,8.5,1172,96,26,100,122,829,-1
2023/4/6 13:55,8.5,1172,96,26,100,122,829,-1
2023/4/6 13:56,8.5,1172,96,26,100,122,829,-1
2023/4/6 13:57,8.5,1172,96,27,100,122,830,-3
2023/4/6 13:58,8.5,1172,96,27,100,122,830,-3
2023/4/6 13:59,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:00,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:01,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:02,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:03,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:04,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:05,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:06,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:07,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:08,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:09,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:10,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:11,8.5,1172,96,27,100,122,830,-3
2023/4/6 14:12,8.5,1172,96,27,100,122,830,-3
